25.400000,0.000000,35.000000
25.400000,0.000000,35.000000
25.310000,0.000000,35.000000
25.310000,0.000000,35.000000
25.310000,50.000000,35.000000
25.310000,50.000000,35.000000
25.480000,50.000000,35.000000
25.660000,50.000000,35.000000
25.840000,50.000000,35.000000
26.020000,50.000000,35.000000
26.280000,50.000000,35.000000
26.640000,50.000000,35.000000
26.910000,50.000000,35.000000
27.080000,50.000000,35.000000
27.350000,50.000000,35.000000
27.620000,50.000000,35.000000
27.890000,50.000000,35.000000
28.160000,50.000000,35.000000
28.430000,50.000000,35.000000
28.610000,50.000000,35.000000
28.890000,50.000000,35.000000
29.160000,50.000000,35.000000
29.430000,50.000000,35.000000
29.620000,50.000000,35.000000
29.800000,50.000000,35.000000
29.990000,50.000000,35.000000
30.260000,50.000000,35.000000
30.450000,50.000000,35.000000
30.630000,50.000000,35.000000
30.910000,50.000000,35.000000
31.100000,50.000000,35.000000
31.280000,50.000000,35.000000
31.560000,50.000000,35.000000
31.660000,50.000000,35.000000
31.850000,50.000000,35.000000
32.030000,50.000000,35.000000
32.320000,50.000000,35.000000
32.510000,50.000000,35.000000
32.510000,50.000000,35.000000
32.700000,50.000000,35.000000
32.890000,50.000000,35.000000
33.180000,50.000000,35.000000
33.270000,50.000000,35.000000
33.460000,50.000000,35.000000
33.560000,50.000000,35.000000
33.750000,50.000000,35.000000
33.950000,50.000000,35.000000
34.040000,50.000000,35.000000
34.140000,50.000000,35.000000
34.330000,50.000000,35.000000
34.430000,50.000000,35.000000
34.730000,50.000000,35.000000
34.820000,50.000000,35.000000
34.820000,50.000000,35.000000
34.920000,50.000000,35.000000
35.120000,50.000000,35.000000
35.320000,50.000000,35.000000
35.420000,50.000000,35.000000
35.420000,50.000000,35.000000
35.610000,50.000000,35.000000
35.710000,50.000000,35.000000
35.910000,50.000000,35.000000
36.010000,50.000000,35.000000
36.110000,50.000000,35.000000
36.110000,50.000000,35.000000
36.210000,50.000000,35.000000
36.510000,50.000000,35.000000
36.510000,50.000000,35.000000
36.620000,50.000000,35.000000
36.720000,50.000000,35.000000
36.820000,50.000000,35.000000
37.020000,50.000000,35.000000
37.020000,50.000000,35.000000
37.120000,50.000000,35.000000
37.220000,50.000000,35.000000
37.220000,50.000000,35.000000
37.430000,50.000000,35.000000
37.530000,50.000000,35.000000
37.530000,50.000000,35.000000
37.630000,50.000000,35.000000
37.630000,50.000000,35.000000
37.840000,50.000000,35.000000
37.940000,50.000000,35.000000
37.940000,50.000000,35.000000
38.050000,50.000000,35.000000
38.150000,50.000000,35.000000
38.250000,50.000000,35.000000
38.360000,50.000000,35.000000
38.360000,50.000000,35.000000
38.360000,50.000000,35.000000
38.570000,50.000000,35.000000
38.570000,50.000000,35.000000
38.670000,50.000000,35.000000
38.570000,50.000000,35.000000
38.770000,50.000000,35.000000
38.880000,50.000000,35.000000
38.880000,50.000000,35.000000
38.980000,50.000000,35.000000
38.980000,50.000000,35.000000
39.090000,50.000000,35.000000
39.200000,50.000000,35.000000
39.200000,50.000000,35.000000
39.200000,50.000000,35.000000
39.200000,50.000000,35.000000
39.300000,50.000000,35.000000
39.410000,50.000000,35.000000
39.410000,50.000000,35.000000
39.410000,50.000000,35.000000
39.410000,50.000000,35.000000
39.510000,50.000000,35.000000
39.620000,50.000000,35.000000
39.730000,50.000000,35.000000
39.730000,50.000000,35.000000
39.730000,50.000000,35.000000
39.730000,50.000000,35.000000
39.830000,50.000000,35.000000
39.940000,50.000000,35.000000
39.940000,50.000000,35.000000
39.940000,50.000000,35.000000
40.050000,50.000000,35.000000
40.150000,50.000000,35.000000
40.150000,50.000000,35.000000
40.150000,50.000000,35.000000
40.150000,50.000000,35.000000
40.150000,50.000000,35.000000
40.260000,50.000000,35.000000
40.370000,50.000000,35.000000
40.370000,50.000000,35.000000
40.370000,50.000000,35.000000
40.370000,50.000000,35.000000
40.480000,50.000000,35.000000
40.590000,50.000000,35.000000
40.590000,50.000000,35.000000
40.590000,50.000000,35.000000
40.590000,50.000000,35.000000
40.690000,50.000000,35.000000
40.690000,50.000000,35.000000
40.800000,50.000000,35.000000
40.690000,50.000000,35.000000
40.690000,50.000000,35.000000
40.910000,50.000000,35.000000
40.910000,50.000000,35.000000
40.910000,50.000000,35.000000
40.800000,50.000000,35.000000
40.910000,50.000000,35.000000
41.020000,50.000000,35.000000
41.020000,50.000000,35.000000
40.910000,50.000000,35.000000
40.910000,50.000000,35.000000
41.020000,50.000000,35.000000
41.130000,50.000000,35.000000
41.130000,50.000000,35.000000
41.130000,50.000000,35.000000
41.130000,50.000000,35.000000
41.130000,50.000000,35.000000
41.240000,50.000000,35.000000
41.350000,50.000000,35.000000
41.240000,50.000000,35.000000
41.240000,50.000000,35.000000
41.350000,50.000000,35.000000
41.350000,50.000000,35.000000
41.460000,50.000000,35.000000
41.350000,50.000000,35.000000
41.350000,50.000000,35.000000
41.460000,50.000000,35.000000
41.570000,50.000000,35.000000
41.460000,50.000000,35.000000
41.460000,50.000000,35.000000
41.570000,50.000000,35.000000
41.570000,50.000000,35.000000
41.570000,50.000000,35.000000
41.570000,50.000000,35.000000
41.570000,50.000000,35.000000
41.680000,50.000000,35.000000
41.680000,50.000000,35.000000
41.680000,50.000000,35.000000
41.570000,50.000000,35.000000
41.570000,50.000000,35.000000
41.680000,50.000000,35.000000
41.680000,50.000000,35.000000
41.790000,50.000000,35.000000
41.680000,50.000000,35.000000
41.680000,50.000000,35.000000
41.790000,50.000000,35.000000
41.790000,50.000000,35.000000
41.790000,50.000000,35.000000
41.790000,50.000000,35.000000
41.790000,50.000000,35.000000
41.900000,50.000000,35.000000
41.790000,50.000000,35.000000
41.900000,50.000000,35.000000
41.900000,50.000000,35.000000
41.900000,50.000000,35.000000
42.010000,50.000000,35.000000
42.010000,50.000000,35.000000
41.900000,50.000000,35.000000
42.010000,50.000000,35.000000
42.010000,50.000000,35.000000
42.130000,50.000000,35.000000
42.010000,50.000000,35.000000
42.010000,50.000000,35.000000
42.010000,50.000000,35.000000
42.010000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.240000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.130000,50.000000,35.000000
42.240000,50.000000,35.000000
